age,country_citizenship,country_residence,marital_status,dependents,education_level,field_of_study,eca_done,total_work_exp,relevant_work_exp,current_employment_status,teer_category,job_offer,employer_sponsorship,offered_salary_cad,english_test,language_overall_score,french_proficiency,annual_income_cad,settlement_funds_cad,outstanding_debt_cad,financial_sponsor,previous_canada_visa,previous_visa_refusal,previous_immigration_violation,previous_canada_work,previous_canada_study,criminal_record,medical_flag,visa_outcome
58,India,UK,Married,0,Master's,Computer Science,1,6,3,Employed,TEER 2,0,0,0,IELTS,7.1,No French,65635,70862,5289,Family,1,1,0,0,0,0,0,0
39,USA,China,Married,0,High School,Business,0,8,5,Self-employed,TEER 1,1,1,39705,IELTS,5.7,Basic,22601,21726,6194,Self,0,0,0,1,0,0,0,1
28,Nigeria,China,Married,3,High School,Computer Science,0,3,2,Employed,TEER 2,1,1,66513,IELTS,9.1,Advanced,50423,5631,4484,Self,0,0,0,0,0,0,0,1
40,Nigeria,Brazil,Single,3,Diploma,Healthcare,0,6,5,Employed,TEER 0,0,0,0,IELTS,8.4,No French,42360,17940,8703,Self,0,0,0,1,0,0,0,1
18,India,Nigeria,Married,0,Bachelor's,Finance,0,0,0,Employed,TEER 1,1,0,51392,Other,6.6,Intermediate,48248,12872,4462,Self,0,0,0,0,0,0,0,1
54,India,India,Single,1,Master's,Computer Science,1,3,2,Employed,TEER 3,0,0,0,CELPIP,7.5,No French,78024,11289,23399,Self,0,0,1,0,0,0,0,0
38,UK,India,Married,3,Bachelor's,Healthcare,1,7,5,Unemployed,TEER 0,0,0,0,IELTS,5.6,No French,105765,22493,2419,Self,0,0,0,0,1,0,0,1
43,Nigeria,USA,Married,0,Bachelor's,Computer Science,1,4,0,Employed,TEER 3,0,0,0,IELTS,6.9,Basic,12331,19521,7897,Self,0,1,0,0,0,0,0,0
53,Nigeria,India,Single,2,Diploma,Healthcare,0,3,3,Employed,TEER 1,1,0,63055,IELTS,7.6,No French,64678,19442,7561,Self,1,0,0,0,0,0,0,1
40,UK,India,Single,3,Master's,Computer Science,1,9,7,Employed,TEER 3,1,0,28988,Other,7.6,No French,41875,5306,2645,Employer,0,0,0,0,0,0,0,1
18,UK,Nigeria,Single,0,PhD,Business,1,0,0,Employed,TEER 1,1,0,110509,Other,6.3,No French,65957,43527,4243,Self,0,1,0,1,1,0,0,1
57,India,Germany,Married,0,Diploma,Information Technology,1,4,4,Employed,TEER 1,1,1,71713,IELTS,8.6,No French,64145,19417,3639,Self,0,1,0,0,1,0,0,1
32,China,China,Common-Law,3,Bachelor's,Engineering,1,3,0,Employed,TEER 2,0,0,0,CELPIP,6.7,No French,73194,45996,1514,Self,0,0,0,1,0,0,0,1
38,India,China,Married,1,High School,Engineering,1,2,1,Self-employed,TEER 2,0,0,0,IELTS,7.8,No French,50699,46516,5189,Other,1,0,0,1,1,0,0,1
26,UK,Philippines,Single,0,Bachelor's,Computer Science,1,3,2,Employed,TEER 0,1,1,82497,IELTS,6.6,Intermediate,27208,12536,3910,Family,1,0,0,0,0,0,0,1
26,Brazil,India,Single,0,Bachelor's,Business,1,6,5,Employed,TEER 4/5,0,0,0,CELPIP,7.2,No French,63552,3108,1571,Self,0,0,0,0,0,0,0,1
27,France,Nigeria,Married,0,Diploma,Information Technology,1,7,6,Unemployed,TEER 0,0,0,0,CELPIP,6.3,No French,47359,63547,4780,Self,1,0,0,1,0,0,0,1
43,India,China,Married,1,Bachelor's,Healthcare,1,7,3,Self-employed,TEER 0,1,1,52589,CELPIP,8.0,Intermediate,40323,38750,4383,Self,1,1,1,0,0,0,0,1
58,India,Nigeria,Single,2,Bachelor's,Computer Science,1,4,3,Self-employed,TEER 1,1,1,94718,IELTS,7.2,Intermediate,35475,5836,1126,Self,0,0,0,0,0,0,0,1
52,Philippines,Canada,Single,4,Bachelor's,Healthcare,1,7,0,Unemployed,TEER 2,1,0,56068,IELTS,5.6,Basic,65126,33243,1125,Family,0,0,0,0,0,0,0,1
42,Philippines,Germany,Married,0,Bachelor's,Computer Science,1,5,1,Employed,TEER 4/5,0,0,0,IELTS,5.6,No French,77067,3505,8341,Self,1,0,0,0,1,0,0,0
43,India,India,Single,1,High School,Engineering,0,8,3,Employed,TEER 1,1,1,92273,IELTS,7.4,No French,21092,3703,9809,Self,1,0,0,1,1,0,0,1
28,Pakistan,Philippines,Single,1,Master's,Information Technology,1,4,4,Employed,TEER 0,0,0,0,IELTS,6.2,No French,57439,21654,22666,Self,1,1,0,0,0,0,0,0
55,India,USA,Single,0,Bachelor's,Business,1,7,1,Employed,TEER 2,1,1,112887,IELTS,7.8,No French,37552,5524,728,Family,0,0,0,1,0,1,0,0
19,Philippines,China,Married,0,Bachelor's,Information Technology,1,0,0,Self-employed,TEER 1,0,0,0,IELTS,7.1,Basic,15654,86340,1003,Self,0,0,0,1,1,0,0,1
24,UK,Canada,Married,4,High School,Finance,1,2,1,Employed,TEER 1,1,1,70870,IELTS,8.1,No French,47954,59068,425,Employer,1,0,0,0,0,0,0,1
35,Nigeria,Nigeria,Divorced,2,Master's,Finance,1,4,0,Employed,TEER 1,0,0,0,CELPIP,9.3,No French,28337,29232,6078,Self,0,1,0,0,0,0,0,1
44,USA,UK,Married,0,PhD,Computer Science,1,6,6,Unemployed,TEER 0,0,0,0,CELPIP,7.6,No French,13444,4645,7798,Family,1,0,0,0,0,0,0,1
51,India,UAE,Married,1,Diploma,Healthcare,1,6,2,Employed,TEER 1,1,0,108155,CELPIP,8.6,No French,29365,12819,4133,Self,1,0,1,0,0,0,0,0
44,Nigeria,India,Single,0,Bachelor's,Computer Science,1,4,0,Employed,TEER 1,0,0,0,IELTS,8.5,No French,24444,14619,12792,Self,0,0,0,0,0,0,0,0
34,India,India,Married,1,Diploma,Information Technology,1,3,2,Employed,TEER 2,0,0,0,IELTS,9.2,Basic,32066,19390,9284,Family,1,0,0,0,0,0,0,1
60,India,Canada,Single,1,Bachelor's,Healthcare,1,4,4,Employed,TEER 2,0,0,0,IELTS,6.4,No French,18482,7625,34058,Employer,0,0,0,0,0,0,0,0
61,Pakistan,Nigeria,Married,1,Diploma,Healthcare,1,5,0,Employed,TEER 0,1,0,111028,IELTS,8.8,No French,37097,24539,1187,Self,0,0,0,1,0,0,0,1
41,India,Brazil,Single,4,Bachelor's,Healthcare,0,7,1,Self-employed,TEER 0,1,0,66672,IELTS,9.1,No French,30735,17307,480,Family,1,0,0,0,0,0,0,1
42,China,India,Single,1,Bachelor's,Information Technology,1,10,7,Employed,TEER 1,0,0,0,IELTS,7.1,No French,52512,76577,2570,Family,0,0,0,0,0,0,0,1
24,Nigeria,Brazil,Single,0,Bachelor's,Information Technology,1,4,2,Self-employed,TEER 0,0,0,0,CELPIP,6.8,No French,56870,71798,153,Self,0,0,0,0,0,0,0,1
23,Philippines,UK,Single,2,Bachelor's,Computer Science,1,3,1,Employed,TEER 2,1,1,117545,No Test,4.6,No French,50202,23837,21578,Employer,0,1,0,0,1,0,0,1
41,Pakistan,Canada,Single,0,Bachelor's,Healthcare,1,3,1,Employed,TEER 4/5,0,0,0,IELTS,8.0,No French,40291,28845,2898,Self,0,1,0,0,0,0,0,0
50,India,Nigeria,Single,0,Bachelor's,Engineering,1,4,3,Employed,TEER 2,1,1,86910,CELPIP,7.0,Intermediate,39751,6706,6431,Family,0,0,0,1,0,0,0,1
46,Brazil,Nigeria,Divorced,0,High School,Healthcare,0,4,4,Employed,TEER 2,0,0,0,IELTS,8.7,No French,28258,9318,3062,Self,1,1,0,0,0,0,0,0
60,Vietnam,Germany,Single,0,High School,Information Technology,0,8,4,Unemployed,TEER 1,1,1,96567,CELPIP,6.7,No French,28740,60744,2256,Self,0,1,0,1,1,0,0,1
39,China,UAE,Married,2,Master's,Information Technology,1,8,8,Employed,TEER 1,1,0,97778,CELPIP,6.2,No French,59072,33029,1322,Employer,1,0,0,0,0,0,0,1
43,France,China,Common-Law,0,High School,Information Technology,0,4,4,Unemployed,TEER 3,1,0,130734,Other,7.7,No French,9805,8250,3089,Self,1,0,0,0,0,1,0,0
45,India,China,Divorced,2,Bachelor's,Computer Science,0,4,4,Unemployed,TEER 4/5,1,1,88604,IELTS,7.8,No French,43385,24111,7644,Self,0,0,0,0,0,0,0,1
38,Nigeria,USA,Married,1,Master's,Information Technology,1,8,8,Unemployed,TEER 1,1,1,93930,IELTS,8.8,No French,38529,71242,28496,Employer,1,0,0,1,0,0,0,1
24,Philippines,Philippines,Married,0,Diploma,Business,1,4,3,Employed,TEER 1,1,0,67641,IELTS,7.3,No French,56982,13584,6533,Employer,1,0,0,0,0,0,0,1
34,UK,Canada,Single,2,Bachelor's,Finance,1,6,1,Unemployed,TEER 2,1,0,89910,IELTS,8.8,No French,16499,8139,6086,Self,0,1,0,0,0,0,0,1
37,Vietnam,UK,Single,0,Bachelor's,Engineering,1,6,5,Employed,TEER 0,1,1,69642,Other,6.7,No French,45249,74193,287,Self,0,0,0,0,0,0,0,1
58,Philippines,Nigeria,Single,0,Master's,Engineering,1,1,0,Employed,TEER 2,0,0,0,CELPIP,7.8,No French,51859,18463,14665,Family,1,1,1,1,0,0,0,0
37,Brazil,UAE,Married,1,Master's,Computer Science,1,5,5,Employed,TEER 2,1,1,81839,CELPIP,6.3,No French,8000,16499,367,Self,1,0,0,0,0,0,0,1
39,India,Brazil,Married,0,Bachelor's,Finance,1,3,3,Unemployed,TEER 0,1,1,70249,IELTS,7.0,Basic,23513,10784,18935,Self,1,0,0,0,0,0,0,1
45,China,Canada,Single,0,High School,Computer Science,0,9,7,Employed,TEER 4/5,0,0,0,Other,8.9,No French,43164,58544,6189,Self,1,0,0,0,0,0,0,1
57,Nigeria,USA,Single,1,Bachelor's,Finance,1,4,4,Employed,TEER 4/5,0,0,0,IELTS,6.4,No French,55282,49707,1475,Self,0,0,1,0,0,1,0,0
24,Vietnam,Canada,Married,1,Bachelor's,Engineering,1,4,4,Employed,TEER 3,0,0,0,IELTS,8.7,Basic,48649,15895,4807,Self,0,0,0,0,0,0,0,1
18,China,USA,Single,0,Bachelor's,Information Technology,1,0,0,Employed,TEER 1,1,1,101686,CELPIP,6.6,No French,56209,3777,42361,Family,0,1,0,1,0,0,0,1
49,Philippines,Nigeria,Married,3,High School,Finance,1,2,2,Employed,TEER 0,0,0,0,IELTS,5.6,No French,23412,17794,2911,Family,0,0,0,0,0,0,0,0
30,India,Philippines,Married,1,Diploma,Computer Science,1,6,5,Self-employed,TEER 1,0,0,0,IELTS,5.9,Basic,13224,7987,2511,Self,0,0,0,0,0,0,0,1
47,India,USA,Married,2,Master's,Engineering,0,9,7,Employed,TEER 1,1,0,45939,IELTS,8.5,No French,46690,6850,1004,Self,0,0,0,1,0,0,0,1
40,India,Nigeria,Married,0,Bachelor's,Engineering,1,4,4,Self-employed,TEER 0,0,0,0,CELPIP,6.5,Basic,20412,15484,7273,Self,0,0,0,1,0,0,0,1
36,Philippines,Nigeria,Common-Law,1,Bachelor's,Computer Science,1,4,0,Employed,TEER 1,1,1,89669,CELPIP,8.1,No French,27693,5608,747,Self,0,0,1,0,0,0,0,0
49,Pakistan,Philippines,Married,2,Bachelor's,Engineering,0,6,0,Unemployed,TEER 2,1,0,69236,IELTS,8.3,No French,63645,81935,11619,Self,0,0,0,1,0,0,0,1
47,China,China,Married,1,Master's,Healthcare,1,13,0,Employed,TEER 0,1,1,123870,CELPIP,6.9,No French,48781,4217,20128,Family,0,0,0,0,0,0,0,1
46,China,Canada,Married,1,Bachelor's,Business,1,6,2,Employed,TEER 1,0,0,0,CELPIP,7.4,No French,33637,15827,21490,Self,0,0,0,0,1,0,0,0
46,India,India,Single,0,Diploma,Computer Science,1,8,5,Employed,TEER 0,1,1,95256,Other,7.1,No French,31039,7439,913,Family,0,0,0,1,0,0,0,1
47,Pakistan,India,Single,0,Diploma,Finance,1,8,5,Employed,TEER 2,1,1,93681,IELTS,9.3,No French,57418,32183,6536,Family,1,0,0,0,0,0,0,1
33,UK,Brazil,Single,0,Diploma,Computer Science,1,1,0,Self-employed,TEER 2,1,1,89914,CELPIP,6.8,No French,49239,5052,817,Self,0,0,0,0,0,0,0,1
57,India,Brazil,Single,0,Master's,Information Technology,1,8,6,Employed,TEER 0,1,1,81876,CELPIP,6.2,No French,20708,22785,6789,Self,0,1,0,1,0,0,0,1
36,UK,India,Married,2,Bachelor's,Information Technology,1,4,4,Self-employed,TEER 4/5,1,1,90114,IELTS,7.0,No French,8000,40081,13498,Employer,0,0,0,1,0,0,0,1
35,China,UK,Married,0,Bachelor's,Computer Science,1,4,1,Self-employed,TEER 0,0,0,0,IELTS,8.2,Intermediate,82636,77923,6173,Family,0,0,1,0,0,0,1,0
18,India,India,Single,3,Bachelor's,Computer Science,1,0,0,Employed,TEER 1,1,1,62030,IELTS,8.3,Intermediate,20550,32976,16449,Other,0,0,0,0,0,0,0,1
31,Nigeria,Brazil,Single,3,Bachelor's,Other,1,6,3,Employed,TEER 2,0,0,0,IELTS,9.2,Advanced,55553,5619,12942,Self,1,0,0,0,0,0,0,1
19,Nigeria,UAE,Divorced,0,Master's,Information Technology,1,0,0,Employed,TEER 2,1,1,73967,IELTS,9.0,No French,75213,5317,2589,Employer,0,0,0,0,1,0,0,1
45,India,Brazil,Single,0,Bachelor's,Computer Science,1,3,0,Employed,TEER 0,1,1,53937,IELTS,6.7,No French,47951,35881,7956,Self,0,1,0,0,0,0,0,1
47,France,UK,Married,2,Diploma,Computer Science,1,5,3,Employed,TEER 3,1,1,93777,IELTS,7.3,No French,32991,9062,59,Self,0,0,0,0,0,0,0,1
55,USA,Canada,Married,3,Diploma,Healthcare,1,8,3,Unemployed,TEER 3,1,0,65584,IELTS,8.5,No French,16479,17820,4034,Self,1,0,0,0,0,0,0,1
21,Brazil,India,Married,0,Bachelor's,Business,1,1,0,Employed,TEER 1,1,1,45047,IELTS,9.2,No French,16199,96898,2174,Self,1,0,0,1,0,0,0,1
18,Nigeria,Philippines,Single,0,Master's,Information Technology,0,0,0,Employed,TEER 1,0,0,0,CELPIP,6.8,No French,52533,45857,22131,Family,0,0,0,1,0,0,0,1
25,Nigeria,UAE,Single,1,Bachelor's,Computer Science,1,2,2,Employed,TEER 0,0,0,0,CELPIP,7.3,No French,74019,49866,4158,Self,0,1,0,0,0,0,0,0
46,Brazil,Nigeria,Single,1,Master's,Information Technology,1,7,7,Employed,TEER 1,1,1,100626,IELTS,9.1,No French,37090,52290,8492,Employer,0,0,0,0,0,0,0,1
56,China,UK,Married,0,Master's,Computer Science,1,6,3,Self-employed,TEER 1,1,1,81370,IELTS,6.9,No French,33885,27159,10533,Self,1,0,0,1,0,0,0,1
20,India,Brazil,Married,2,Diploma,Computer Science,0,0,0,Self-employed,TEER 2,1,1,108412,IELTS,7.4,No French,58949,37057,11869,Employer,1,0,0,0,1,0,0,1
49,Nigeria,Philippines,Single,0,High School,Engineering,0,6,0,Employed,TEER 1,0,0,0,IELTS,9.1,No French,31281,14116,10647,Self,1,0,1,0,0,0,0,0
27,USA,USA,Married,0,Diploma,Information Technology,1,4,0,Self-employed,TEER 2,0,0,0,IELTS,8.7,No French,50489,164676,2730,Family,1,0,0,0,0,0,0,1
27,Nigeria,China,Married,0,Bachelor's,Engineering,1,6,6,Employed,TEER 0,1,1,140471,CELPIP,6.5,No French,45836,11199,9268,Self,1,1,0,0,0,0,0,1
36,India,India,Single,0,Diploma,Information Technology,1,10,3,Employed,TEER 0,1,1,85832,IELTS,6.8,Basic,36810,25290,6370,Self,0,0,0,0,0,0,0,1
51,USA,China,Married,0,Bachelor's,Finance,1,4,3,Employed,TEER 0,0,0,0,CELPIP,6.9,No French,44689,11284,7277,Family,0,0,0,0,0,0,0,0
50,India,UK,Married,0,Bachelor's,Finance,1,3,1,Self-employed,TEER 0,1,0,93257,CELPIP,9.2,Basic,80263,5971,6,Self,0,0,0,0,0,0,0,1
40,Philippines,USA,Single,0,Bachelor's,Engineering,0,0,0,Employed,TEER 1,1,1,46714,IELTS,9.5,No French,57090,23959,2390,Self,0,0,0,0,0,0,0,1
45,India,USA,Single,0,Diploma,Information Technology,1,8,3,Employed,TEER 2,1,0,90887,IELTS,8.6,No French,66850,13898,21352,Family,0,0,0,0,0,0,0,0
49,Philippines,USA,Married,0,Bachelor's,Information Technology,1,3,0,Employed,TEER 2,0,0,0,IELTS,7.4,No French,26626,24879,2740,Self,0,0,0,0,0,0,0,0
24,UK,Nigeria,Common-Law,4,Bachelor's,Engineering,1,4,2,Employed,TEER 1,0,0,0,IELTS,5.5,Intermediate,66918,23449,4610,Self,1,0,0,0,1,0,0,1
46,Nigeria,UK,Married,0,Bachelor's,Business,1,5,5,Unemployed,TEER 2,0,0,0,IELTS,8.3,No French,57780,22536,1652,Self,0,1,0,1,0,0,0,1
25,India,Canada,Married,0,Master's,Engineering,0,3,0,Employed,TEER 1,0,0,0,No Test,4.6,No French,15008,6289,1193,Self,0,0,1,0,0,0,0,0
18,Pakistan,China,Married,1,Diploma,Business,1,0,0,Employed,TEER 1,1,1,56607,CELPIP,8.0,No French,55795,17503,1872,Family,0,0,0,0,0,0,0,1
20,Pakistan,Canada,Single,4,Master's,Finance,1,0,0,Employed,TEER 1,1,1,124940,Other,7.9,No French,34734,44783,6453,Self,0,0,1,0,0,0,0,1
41,Pakistan,Philippines,Married,0,Bachelor's,Information Technology,1,4,1,Employed,TEER 2,1,1,80511,IELTS,7.4,No French,14083,12463,20109,Self,1,0,0,0,0,0,0,1
40,India,Germany,Married,1,Bachelor's,Engineering,1,3,3,Employed,TEER 0,0,0,0,IELTS,9.3,No French,47595,17667,3158,Family,0,0,0,0,0,0,0,1
25,Nigeria,UAE,Single,1,Bachelor's,Computer Science,1,5,5,Employed,TEER 0,0,0,0,IELTS,5.6,No French,55780,20022,3125,Family,0,1,1,1,0,0,0,0
54,Vietnam,UAE,Married,1,Bachelor's,Computer Science,1,5,2,Employed,TEER 1,1,1,71881,IELTS,8.3,No French,48032,52645,6643,Employer,1,0,0,0,0,0,0,1
20,USA,Canada,Married,0,Diploma,Engineering,1,0,0,Employed,TEER 4/5,1,1,131072,IELTS,7.1,Basic,42817,29648,3529,Self,0,0,0,0,0,0,0,1
50,India,Germany,Single,1,Bachelor's,Computer Science,1,7,7,Employed,TEER 2,1,0,58539,CELPIP,8.4,No French,38388,5639,19300,Self,0,1,0,0,0,0,0,1
45,India,Germany,Common-Law,0,Bachelor's,Finance,1,10,0,Employed,TEER 2,0,0,0,IELTS,8.2,No French,94331,53093,3796,Self,1,0,0,1,0,0,0,1
25,Nigeria,India,Single,1,Bachelor's,Computer Science,1,5,2,Employed,TEER 2,1,1,66167,Other,5.5,Intermediate,21348,47604,5393,Self,1,0,0,0,1,0,0,1
51,Pakistan,Philippines,Single,2,Bachelor's,Engineering,1,3,3,Employed,TEER 1,1,1,88983,No Test,5.3,No French,62458,38024,6098,Self,0,1,0,0,0,0,0,1
52,China,UK,Single,0,Master's,Healthcare,1,3,0,Employed,TEER 2,1,0,66518,IELTS,6.3,No French,45308,18686,12188,Employer,0,1,0,1,0,0,0,0
49,Nigeria,Germany,Married,2,Bachelor's,Healthcare,1,7,0,Employed,TEER 3,1,1,52940,Other,6.2,No French,27910,38423,6639,Employer,1,0,0,1,0,0,0,1
41,India,Brazil,Married,0,High School,Information Technology,1,3,0,Employed,TEER 0,0,0,0,IELTS,8.4,No French,44032,19287,2186,Self,0,1,0,0,0,0,0,0
31,Brazil,UAE,Single,2,Bachelor's,Business,1,3,2,Self-employed,TEER 1,0,0,0,IELTS,6.5,No French,17141,36354,1058,Self,0,1,0,0,0,0,0,0
49,USA,Brazil,Married,0,Master's,Engineering,1,3,3,Employed,TEER 0,0,0,0,CELPIP,7.4,Intermediate,33090,56029,22215,Self,0,0,0,0,0,0,0,1
60,Philippines,Philippines,Single,0,Master's,Engineering,1,8,6,Self-employed,TEER 1,0,0,0,IELTS,6.5,No French,44061,58305,12938,Employer,0,0,0,0,0,0,0,1
33,USA,Germany,Married,0,Bachelor's,Computer Science,1,2,0,Self-employed,TEER 3,0,0,0,Other,7.8,No French,13977,18154,185,Employer,0,1,0,1,1,0,0,1
21,Vietnam,China,Married,3,Master's,Engineering,1,1,0,Employed,TEER 1,0,0,0,CELPIP,8.4,Intermediate,55127,52035,13786,Self,0,0,0,0,0,0,0,1
54,India,UAE,Single,0,Diploma,Business,1,4,3,Employed,TEER 1,1,1,53049,Other,6.8,Advanced,25724,5674,7144,Family,1,0,0,0,0,0,0,1
38,China,India,Common-Law,0,Bachelor's,Healthcare,1,2,2,Employed,TEER 3,0,0,0,No Test,5.2,No French,15965,5684,5853,Self,1,0,0,0,0,0,0,0
31,Philippines,India,Single,0,Master's,Business,1,3,1,Employed,TEER 1,1,0,79195,IELTS,8.8,Basic,23391,22866,98,Self,0,0,0,0,0,0,0,1
48,USA,USA,Single,1,Master's,Engineering,1,2,0,Self-employed,TEER 1,0,0,0,IELTS,5.9,No French,88519,29377,12144,Self,1,0,0,0,0,0,0,0
35,China,Nigeria,Married,1,Bachelor's,Computer Science,1,6,0,Self-employed,TEER 3,1,1,113771,IELTS,8.3,Basic,8000,7151,1765,Self,0,0,0,0,0,0,0,1
24,Brazil,Germany,Divorced,0,Master's,Computer Science,0,3,3,Employed,TEER 1,1,1,97086,IELTS,6.8,Basic,53722,18975,10415,Self,0,0,0,0,1,0,0,1
27,USA,Philippines,Single,0,High School,Information Technology,1,6,6,Employed,TEER 2,0,0,0,IELTS,6.0,No French,29967,5477,127,Self,1,0,0,0,0,0,0,1
