age,country_citizenship,country_residence,marital_status,dependents,education_level,field_of_study,eca_done,total_work_exp,relevant_work_exp,current_employment_status,teer_category,job_offer,employer_sponsorship,offered_salary_cad,english_test,language_overall_score,french_proficiency,annual_income_cad,settlement_funds_cad,outstanding_debt_cad,financial_sponsor,previous_canada_visa,previous_visa_refusal,previous_immigration_violation,previous_canada_work,previous_canada_study,criminal_record,medical_flag,visa_outcome,settlement_funds_adequate,debt_to_income_ratio,relevant_exp_ratio,financial_strength_score
43,UK,Germany,Married,0,Diploma,Healthcare,1,6,3,Self-employed,TEER 0,0,0,0,CELPIP,5.9,No French,74772,13833,8065,Self,0,0,0,0,0,0,0,0,1,0.1079,0.4286,83.46
60,USA,Germany,Single,0,Bachelor's,Engineering,1,3,0,Self-employed,TEER 0,1,1,76547,IELTS,6.7,Basic,48591,35139,1920,Self,0,0,0,0,0,0,0,1,1,0.0153,0.0,100.0
44,Nigeria,Philippines,Single,1,High School,Healthcare,0,9,3,Employed,TEER 0,0,0,0,IELTS,7.7,No French,56750,40553,2328,Family,0,0,0,1,0,0,0,0,1,0.041,0.3,100.0
22,Nigeria,UAE,Single,0,Diploma,Information Technology,1,2,2,Employed,TEER 1,0,0,0,CELPIP,9.5,No French,62411,20387,8362,Self,0,1,0,0,1,0,0,1,1,0.134,0.6667,92.41
37,India,India,Single,0,Master's,Information Technology,1,5,0,Employed,TEER 1,1,1,50780,IELTS,8.7,No French,57858,41221,11494,Employer,0,0,0,0,0,0,0,1,1,0.1058,0.0,100.0
28,Philippines,Germany,Married,2,Diploma,Other,1,6,0,Employed,TEER 2,1,0,74668,IELTS,7.0,No French,42436,12527,4960,Self,1,1,0,0,1,0,0,0,0,0.0424,0.0,59.44
27,Nigeria,UK,Single,0,High School,Business,1,6,4,Unemployed,TEER 0,1,0,62278,CELPIP,7.8,No French,44322,21150,3264,Self,1,0,1,0,0,0,0,0,1,0.0306,0.5714,88.39
57,India,UAE,Married,2,Bachelor's,Healthcare,1,3,0,Unemployed,TEER 2,0,0,0,CELPIP,8.0,No French,60552,32003,19287,Self,1,0,0,0,1,0,0,0,1,0.3185,0.0,90.7
55,India,India,Single,2,High School,Information Technology,1,8,4,Self-employed,TEER 0,0,0,0,IELTS,8.8,No French,60520,7600,1167,Family,0,1,0,1,0,0,0,0,0,0.0193,0.4444,59.9
23,China,China,Single,0,High School,Computer Science,0,3,3,Employed,TEER 0,1,1,62373,IELTS,8.4,No French,68364,10992,10204,Self,0,0,0,0,1,0,1,1,0,0.078,0.75,75.15
25,UK,China,Married,1,Master's,Computer Science,1,5,0,Unemployed,TEER 1,0,0,0,No Test,4.2,Basic,56021,29391,9373,Self,0,0,0,0,1,0,0,0,1,0.1673,0.0,95.99
40,Vietnam,UAE,Divorced,0,Master's,Engineering,1,7,2,Employed,TEER 3,0,0,0,IELTS,8.2,No French,56932,29631,9375,Self,1,0,0,0,0,0,0,1,1,0.1647,0.25,100.0
43,France,Brazil,Single,0,Master's,Business,1,2,0,Self-employed,TEER 3,1,1,44270,IELTS,8.5,No French,36075,19996,21918,Self,0,0,0,0,0,0,0,1,1,0.2728,0.0,78.94
60,Brazil,Brazil,Common-Law,2,Master's,Engineering,1,5,4,Employed,TEER 4/5,0,0,0,CELPIP,6.0,No French,33377,42690,10421,Self,0,0,0,0,0,0,0,1,1,0.3122,0.6667,95.37
29,Nigeria,UK,Married,2,Bachelor's,Business,1,8,7,Employed,TEER 2,0,0,0,IELTS,6.3,Basic,60612,19447,2871,Self,1,0,0,0,0,0,0,1,0,0.0474,0.7778,76.64
43,Brazil,India,Married,0,High School,Computer Science,1,6,2,Employed,TEER 2,1,1,35521,IELTS,8.3,No French,33516,56283,3488,Self,0,0,0,1,0,0,0,1,1,0.0505,0.2857,100.0
30,USA,India,Married,1,Master's,Information Technology,0,2,1,Employed,TEER 2,0,0,0,IELTS,8.9,No French,44585,36286,3968,Self,0,0,0,0,0,0,0,1,1,0.089,0.3333,100.0
57,India,UAE,Single,3,Master's,Information Technology,1,3,2,Employed,TEER 2,1,0,38403,IELTS,7.1,Intermediate,72580,12447,250,Self,0,0,0,0,0,0,0,1,0,0.0023,0.5,69.39
35,Nigeria,Nigeria,Single,3,Master's,Engineering,1,10,3,Self-employed,TEER 0,1,1,67304,Other,9.4,No French,69411,15573,19581,Self,0,0,1,0,0,0,0,1,0,0.1432,0.2727,69.88
42,USA,China,Married,1,Bachelor's,Computer Science,0,3,2,Employed,TEER 1,1,1,87417,IELTS,6.4,Intermediate,51035,30541,611,Self,0,0,0,0,1,0,0,1,1,0.0044,0.5,98.44
50,Philippines,India,Single,0,Diploma,Other,1,4,4,Employed,TEER 1,0,0,0,IELTS,7.2,No French,39077,59214,9626,Self,0,0,0,0,1,0,0,1,1,0.2463,0.8,100.0
57,China,UAE,Common-Law,0,Master's,Information Technology,0,9,1,Employed,TEER 1,0,0,0,Other,7.0,No French,42532,7921,10479,Self,1,1,0,0,0,0,0,0,0,0.2464,0.1,55.59
60,China,Canada,Single,3,Bachelor's,Finance,1,2,0,Employed,TEER 1,1,1,101912,IELTS,9.2,No French,62353,21072,14848,Other,0,0,0,0,0,0,0,1,0,0.0904,0.0,74.65
29,India,Philippines,Single,0,PhD,Engineering,0,5,1,Unemployed,TEER 0,1,1,57514,CELPIP,6.6,No French,44270,6161,6448,Self,0,1,0,0,0,0,0,1,0,0.0633,0.1667,55.19
61,Philippines,Canada,Married,1,Diploma,Other,1,1,1,Employed,TEER 1,1,1,51664,IELTS,7.4,Intermediate,33834,11193,10335,Family,0,0,0,0,0,0,0,1,0,0.1209,0.5,56.18
53,Philippines,USA,Single,0,Diploma,Engineering,0,5,0,Employed,TEER 0,0,0,0,CELPIP,6.2,Advanced,69315,31957,2884,Self,1,1,0,1,0,0,0,0,1,0.0416,0.0,100.0
21,India,UK,Married,0,Diploma,Finance,1,1,0,Self-employed,TEER 4/5,1,1,101376,IELTS,7.6,Intermediate,48632,5023,10950,Employer,0,0,0,0,0,0,0,1,0,0.073,0.0,54.31
22,India,India,Married,0,Master's,Computer Science,1,2,2,Self-employed,TEER 0,0,0,0,IELTS,8.9,Basic,33454,30144,3365,Employer,0,1,0,0,0,0,0,1,1,0.1006,0.6667,100.0
54,USA,USA,Common-Law,4,Diploma,Business,1,5,1,Employed,TEER 1,0,0,0,IELTS,6.7,Basic,54578,60768,18651,Self,1,0,0,0,0,0,0,0,1,0.3417,0.1667,100.0
25,Philippines,Germany,Married,0,High School,Finance,0,5,0,Employed,TEER 3,0,0,0,CELPIP,8.7,No French,64424,90144,1427,Employer,0,0,0,0,0,0,0,1,1,0.0221,0.0,100.0
59,Nigeria,USA,Married,1,PhD,Computer Science,1,7,4,Employed,TEER 1,1,0,45394,CELPIP,9.1,Basic,24846,9103,3035,Self,0,0,0,0,0,0,0,1,0,0.0432,0.5,50.12
45,Philippines,UAE,Married,0,High School,Computer Science,0,3,2,Employed,TEER 0,1,1,81454,CELPIP,5.8,No French,40990,37547,5525,Self,0,0,0,0,0,0,0,1,1,0.0451,0.5,100.0
48,France,India,Common-Law,0,Master's,Engineering,1,7,6,Employed,TEER 1,1,1,79567,IELTS,8.5,No French,40066,68217,11963,Self,0,0,0,1,0,0,0,1,1,0.1,0.75,100.0
26,Philippines,Philippines,Single,0,Bachelor's,Finance,1,6,1,Unemployed,TEER 0,0,0,0,IELTS,6.5,No French,54045,5395,11052,Self,1,0,0,0,1,0,0,1,0,0.2045,0.1429,55.32
46,Nigeria,UAE,Single,1,Master's,Engineering,1,6,2,Employed,TEER 0,0,0,0,CELPIP,6.2,Basic,57640,16361,1893,Self,0,0,0,0,0,0,0,1,0,0.0328,0.2857,76.01
31,Pakistan,UAE,Single,0,Bachelor's,Engineering,1,4,1,Employed,TEER 0,0,0,0,CELPIP,7.9,No French,33970,65959,1246,Self,0,0,0,0,0,0,0,1,1,0.0367,0.2,100.0
57,USA,UK,Single,0,Master's,Computer Science,1,10,1,Employed,TEER 1,1,1,75246,CELPIP,8.3,Basic,15144,8665,2898,Self,0,0,0,1,0,0,0,1,0,0.0321,0.0909,49.47
58,India,UK,Married,0,Master's,Computer Science,1,6,3,Employed,TEER 2,0,0,0,IELTS,7.1,No French,65635,70862,5289,Family,1,1,0,0,0,0,0,0,1,0.0806,0.4286,100.0
39,USA,China,Married,0,High School,Business,0,8,5,Self-employed,TEER 1,1,1,39705,IELTS,5.7,Basic,22601,21726,6194,Self,0,0,0,1,0,0,0,1,1,0.0994,0.5556,79.93
28,Nigeria,China,Married,3,High School,Computer Science,0,3,2,Employed,TEER 2,1,1,66513,IELTS,9.1,Advanced,50423,5631,4484,Self,0,0,0,0,0,0,0,1,0,0.0383,0.5,51.56
40,Nigeria,Brazil,Single,3,Diploma,Healthcare,0,6,5,Employed,TEER 0,0,0,0,IELTS,8.4,No French,42360,17940,8703,Self,0,0,0,1,0,0,0,1,0,0.2054,0.7143,61.05
18,India,Nigeria,Married,0,Bachelor's,Finance,0,0,0,Employed,TEER 1,1,0,51392,Other,6.6,Intermediate,48248,12872,4462,Self,0,0,0,0,0,0,0,1,0,0.0448,0.0,71.7
54,India,India,Single,1,Master's,Computer Science,1,3,2,Employed,TEER 3,0,0,0,CELPIP,7.5,No French,78024,11289,23399,Self,0,0,1,0,0,0,0,0,0,0.2999,0.5,71.34
38,UK,India,Married,3,Bachelor's,Healthcare,1,7,5,Unemployed,TEER 0,0,0,0,IELTS,5.6,No French,105765,22493,2419,Self,0,0,0,0,1,0,0,1,0,0.0229,0.625,94.78
43,Nigeria,USA,Married,0,Bachelor's,Computer Science,1,4,0,Employed,TEER 3,0,0,0,IELTS,6.9,Basic,12331,19521,7897,Self,0,1,0,0,0,0,0,0,1,0.6404,0.0,62.9
53,Nigeria,India,Single,2,Diploma,Healthcare,0,3,3,Employed,TEER 1,1,0,63055,IELTS,7.6,No French,64678,19442,7561,Self,1,0,0,0,0,0,0,1,0,0.0592,0.75,78.08
40,UK,India,Single,3,Master's,Computer Science,1,9,7,Employed,TEER 3,1,0,28988,Other,7.6,No French,41875,5306,2645,Employer,0,0,0,0,0,0,0,1,0,0.0373,0.7,47.75
18,UK,Nigeria,Single,0,PhD,Business,1,0,0,Employed,TEER 1,1,0,110509,Other,6.3,No French,65957,43527,4243,Self,0,1,0,1,1,0,0,1,1,0.024,0.0,100.0
57,India,Germany,Married,0,Diploma,Information Technology,1,4,4,Employed,TEER 1,1,1,71713,IELTS,8.6,No French,64145,19417,3639,Self,0,1,0,0,1,0,0,1,1,0.0268,0.8,92.6
32,China,China,Common-Law,3,Bachelor's,Engineering,1,3,0,Employed,TEER 2,0,0,0,CELPIP,6.7,No French,73194,45996,1514,Self,0,0,0,1,0,0,0,1,1,0.0207,0.0,100.0
38,India,China,Married,1,High School,Engineering,1,2,1,Self-employed,TEER 2,0,0,0,IELTS,7.8,No French,50699,46516,5189,Other,1,0,0,1,1,0,0,1,1,0.1023,0.3333,100.0
26,UK,Philippines,Single,0,Bachelor's,Computer Science,1,3,2,Employed,TEER 0,1,1,82497,IELTS,6.6,Intermediate,27208,12536,3910,Family,1,0,0,0,0,0,0,1,0,0.0356,0.5,62.69
26,Brazil,India,Single,0,Bachelor's,Business,1,6,5,Employed,TEER 4/5,0,0,0,CELPIP,7.2,No French,63552,3108,1571,Self,0,0,0,0,0,0,0,1,0,0.0247,0.7143,56.83
27,France,Nigeria,Married,0,Diploma,Information Technology,1,7,6,Unemployed,TEER 0,0,0,0,CELPIP,6.3,No French,47359,63547,4780,Self,1,0,0,1,0,0,0,1,1,0.1009,0.75,100.0
43,India,China,Married,1,Bachelor's,Healthcare,1,7,3,Self-employed,TEER 0,1,1,52589,CELPIP,8.0,Intermediate,40323,38750,4383,Self,1,1,1,0,0,0,0,1,1,0.0472,0.375,100.0
58,India,Nigeria,Single,2,Bachelor's,Computer Science,1,4,3,Self-employed,TEER 1,1,1,94718,IELTS,7.2,Intermediate,35475,5836,1126,Self,0,0,0,0,0,0,0,1,0,0.0086,0.6,47.5
52,Philippines,Canada,Single,4,Bachelor's,Healthcare,1,7,0,Unemployed,TEER 2,1,0,56068,IELTS,5.6,Basic,65126,33243,1125,Family,0,0,0,0,0,0,0,1,1,0.0093,0.0,86.84
42,Philippines,Germany,Married,0,Bachelor's,Computer Science,1,5,1,Employed,TEER 4/5,0,0,0,IELTS,5.6,No French,77067,3505,8341,Self,1,0,0,0,1,0,0,0,0,0.1082,0.1667,61.85
43,India,India,Single,1,High School,Engineering,0,8,3,Employed,TEER 1,1,1,92273,IELTS,7.4,No French,21092,3703,9809,Self,1,0,0,1,1,0,0,1,0,0.0865,0.3333,38.58
28,Pakistan,Philippines,Single,1,Master's,Information Technology,1,4,4,Employed,TEER 0,0,0,0,IELTS,6.2,No French,57439,21654,22666,Self,1,1,0,0,0,0,0,0,1,0.3946,0.8,79.7
55,India,USA,Single,0,Bachelor's,Business,1,7,1,Employed,TEER 2,1,1,112887,IELTS,7.8,No French,37552,5524,728,Family,0,0,0,1,0,1,0,0,0,0.0048,0.125,52.0
19,Philippines,China,Married,0,Bachelor's,Information Technology,1,0,0,Self-employed,TEER 1,0,0,0,IELTS,7.1,Basic,15654,86340,1003,Self,0,0,0,1,1,0,0,1,1,0.0641,0.0,100.0
24,UK,Canada,Married,4,High School,Finance,1,2,1,Employed,TEER 1,1,1,70870,IELTS,8.1,No French,47954,59068,425,Employer,1,0,0,0,0,0,0,1,1,0.0036,0.3333,100.0
35,Nigeria,Nigeria,Divorced,2,Master's,Finance,1,4,0,Employed,TEER 1,0,0,0,CELPIP,9.3,No French,28337,29232,6078,Self,0,1,0,0,0,0,0,1,1,0.2145,0.0,75.37
44,USA,UK,Married,0,PhD,Computer Science,1,6,6,Unemployed,TEER 0,0,0,0,CELPIP,7.6,No French,13444,4645,7798,Family,1,0,0,0,0,0,0,1,0,0.58,0.8571,31.81
51,India,UAE,Married,1,Diploma,Healthcare,1,6,2,Employed,TEER 1,1,0,108155,CELPIP,8.6,No French,29365,12819,4133,Self,1,0,1,0,0,0,0,0,0,0.0301,0.2857,58.58
44,Nigeria,India,Single,0,Bachelor's,Computer Science,1,4,0,Employed,TEER 1,0,0,0,IELTS,8.5,No French,24444,14619,12792,Self,0,0,0,0,0,0,0,0,1,0.5233,0.0,58.81
34,India,India,Married,1,Diploma,Information Technology,1,3,2,Employed,TEER 2,0,0,0,IELTS,9.2,Basic,32066,19390,9284,Family,1,0,0,0,0,0,0,1,1,0.2895,0.5,67.19
60,India,Canada,Single,1,Bachelor's,Healthcare,1,4,4,Employed,TEER 2,0,0,0,IELTS,6.4,No French,18482,7625,34058,Employer,0,0,0,0,0,0,0,0,0,1.8427,0.8,18.01
61,Pakistan,Nigeria,Married,1,Diploma,Healthcare,1,5,0,Employed,TEER 0,1,0,111028,IELTS,8.8,No French,37097,24539,1187,Self,0,0,0,1,0,0,0,1,1,0.008,0.0,82.38
41,India,Brazil,Single,4,Bachelor's,Healthcare,0,7,1,Self-employed,TEER 0,1,0,66672,IELTS,9.1,No French,30735,17307,480,Family,1,0,0,0,0,0,0,1,0,0.0049,0.125,55.93
42,China,India,Single,1,Bachelor's,Information Technology,1,10,7,Employed,TEER 1,0,0,0,IELTS,7.1,No French,52512,76577,2570,Family,0,0,0,0,0,0,0,1,1,0.0489,0.6364,100.0
24,Nigeria,Brazil,Single,0,Bachelor's,Information Technology,1,4,2,Self-employed,TEER 0,0,0,0,CELPIP,6.8,No French,56870,71798,153,Self,0,0,0,0,0,0,0,1,1,0.0027,0.4,100.0
23,Philippines,UK,Single,2,Bachelor's,Computer Science,1,3,1,Employed,TEER 2,1,1,117545,No Test,4.6,No French,50202,23837,21578,Employer,0,1,0,0,1,0,0,1,1,0.1286,0.25,77.6
41,Pakistan,Canada,Single,0,Bachelor's,Healthcare,1,3,1,Employed,TEER 4/5,0,0,0,IELTS,8.0,No French,40291,28845,2898,Self,0,1,0,0,0,0,0,0,1,0.0719,0.25,100.0
50,India,Nigeria,Single,0,Bachelor's,Engineering,1,4,3,Employed,TEER 2,1,1,86910,CELPIP,7.0,Intermediate,39751,6706,6431,Family,0,0,0,1,0,0,0,1,0,0.0508,0.6,54.76
46,Brazil,Nigeria,Divorced,0,High School,Healthcare,0,4,4,Employed,TEER 2,0,0,0,IELTS,8.7,No French,28258,9318,3062,Self,1,1,0,0,0,0,0,0,0,0.1084,0.8,55.0
60,Vietnam,Germany,Single,0,High School,Information Technology,0,8,4,Unemployed,TEER 1,1,1,96567,CELPIP,6.7,No French,28740,60744,2256,Self,0,1,0,1,1,0,0,1,1,0.018,0.4444,100.0
39,China,UAE,Married,2,Master's,Information Technology,1,8,8,Employed,TEER 1,1,0,97778,CELPIP,6.2,No French,59072,33029,1322,Employer,1,0,0,0,0,0,0,1,1,0.0084,0.8889,96.24
43,France,China,Common-Law,0,High School,Information Technology,0,4,4,Unemployed,TEER 3,1,0,130734,Other,7.7,No French,9805,8250,3089,Self,1,0,0,0,0,1,0,0,0,0.022,0.8,46.58
45,India,China,Divorced,2,Bachelor's,Computer Science,0,4,4,Unemployed,TEER 4/5,1,1,88604,IELTS,7.8,No French,43385,24111,7644,Self,0,0,0,0,0,0,0,1,1,0.0579,0.8,76.33
38,Nigeria,USA,Married,1,Master's,Information Technology,1,8,8,Unemployed,TEER 1,1,1,93930,IELTS,8.8,No French,38529,71242,28496,Employer,1,0,0,1,0,0,0,1,1,0.2151,0.8889,100.0
24,Philippines,Philippines,Married,0,Diploma,Business,1,4,3,Employed,TEER 1,1,0,67641,IELTS,7.3,No French,56982,13584,6533,Employer,1,0,0,0,0,0,0,1,0,0.0524,0.6,76.63
34,UK,Canada,Single,2,Bachelor's,Finance,1,6,1,Unemployed,TEER 2,1,0,89910,IELTS,8.8,No French,16499,8139,6086,Self,0,1,0,0,0,0,0,1,0,0.0572,0.1429,42.5
37,Vietnam,UK,Single,0,Bachelor's,Engineering,1,6,5,Employed,TEER 0,1,1,69642,Other,6.7,No French,45249,74193,287,Self,0,0,0,0,0,0,0,1,1,0.0025,0.7143,100.0
58,Philippines,Nigeria,Single,0,Master's,Engineering,1,1,0,Employed,TEER 2,0,0,0,CELPIP,7.8,No French,51859,18463,14665,Family,1,1,1,1,0,0,0,0,1,0.2828,0.0,81.76
37,Brazil,UAE,Married,1,Master's,Computer Science,1,5,5,Employed,TEER 2,1,1,81839,CELPIP,6.3,No French,8000,16499,367,Self,1,0,0,0,0,0,0,1,0,0.0041,0.8333,56.82
39,India,Brazil,Married,0,Bachelor's,Finance,1,3,3,Unemployed,TEER 0,1,1,70249,IELTS,7.0,Basic,23513,10784,18935,Self,1,0,0,0,0,0,0,1,0,0.2019,0.75,54.89
45,China,Canada,Single,0,High School,Computer Science,0,9,7,Employed,TEER 4/5,0,0,0,Other,8.9,No French,43164,58544,6189,Self,1,0,0,0,0,0,0,1,1,0.1434,0.7,100.0
57,Nigeria,USA,Single,1,Bachelor's,Finance,1,4,4,Employed,TEER 4/5,0,0,0,IELTS,6.4,No French,55282,49707,1475,Self,0,0,1,0,0,1,0,0,1,0.0267,0.8,100.0
24,Vietnam,Canada,Married,1,Bachelor's,Engineering,1,4,4,Employed,TEER 3,0,0,0,IELTS,8.7,Basic,48649,15895,4807,Self,0,0,0,0,0,0,0,1,0,0.0988,0.8,70.61
18,China,USA,Single,0,Bachelor's,Information Technology,1,0,0,Employed,TEER 1,1,1,101686,CELPIP,6.6,No French,56209,3777,42361,Family,0,1,0,1,0,0,0,1,0,0.2683,0.0,51.7
49,Philippines,Nigeria,Married,3,High School,Finance,1,2,2,Employed,TEER 0,0,0,0,IELTS,5.6,No French,23412,17794,2911,Family,0,0,0,0,0,0,0,0,0,0.1243,0.6667,54.51
30,India,Philippines,Married,1,Diploma,Computer Science,1,6,5,Self-employed,TEER 1,0,0,0,IELTS,5.9,Basic,13224,7987,2511,Self,0,0,0,0,0,0,0,1,0,0.1899,0.7143,41.33
47,India,USA,Married,2,Master's,Engineering,0,9,7,Employed,TEER 1,1,0,45939,IELTS,8.5,No French,46690,6850,1004,Self,0,0,0,1,0,0,0,1,0,0.0108,0.7,53.41
40,India,Nigeria,Married,0,Bachelor's,Engineering,1,4,4,Self-employed,TEER 0,0,0,0,CELPIP,6.5,Basic,20412,15484,7273,Self,0,0,0,1,0,0,0,1,1,0.3563,0.8,61.59
36,Philippines,Nigeria,Common-Law,1,Bachelor's,Computer Science,1,4,0,Employed,TEER 1,1,1,89669,CELPIP,8.1,No French,27693,5608,747,Self,0,0,1,0,0,0,0,0,0,0.0064,0.0,45.73
49,Pakistan,Philippines,Married,2,Bachelor's,Engineering,0,6,0,Unemployed,TEER 2,1,0,69236,IELTS,8.3,No French,63645,81935,11619,Self,0,0,0,1,0,0,0,1,1,0.0874,0.0,100.0
47,China,China,Married,1,Master's,Healthcare,1,13,0,Employed,TEER 0,1,1,123870,CELPIP,6.9,No French,48781,4217,20128,Family,0,0,0,0,0,0,0,1,0,0.1166,0.0,50.09
46,China,Canada,Married,1,Bachelor's,Business,1,6,2,Employed,TEER 1,0,0,0,CELPIP,7.4,No French,33637,15827,21490,Self,0,0,0,0,1,0,0,0,0,0.6389,0.2857,56.39
46,India,India,Single,0,Diploma,Computer Science,1,8,5,Employed,TEER 0,1,1,95256,Other,7.1,No French,31039,7439,913,Family,0,0,0,1,0,0,0,1,0,0.0072,0.5556,53.53
47,Pakistan,India,Single,0,Diploma,Finance,1,8,5,Employed,TEER 2,1,1,93681,IELTS,9.3,No French,57418,32183,6536,Family,1,0,0,0,0,0,0,1,1,0.0433,0.5556,100.0
33,UK,Brazil,Single,0,Diploma,Computer Science,1,1,0,Self-employed,TEER 2,1,1,89914,CELPIP,6.8,No French,49239,5052,817,Self,0,0,0,0,0,0,0,1,0,0.0059,0.0,55.62
57,India,Brazil,Single,0,Master's,Information Technology,1,8,6,Employed,TEER 0,1,1,81876,CELPIP,6.2,No French,20708,22785,6789,Self,0,1,0,1,0,0,0,1,1,0.0662,0.6667,81.98
36,UK,India,Married,2,Bachelor's,Information Technology,1,4,4,Self-employed,TEER 4/5,1,1,90114,IELTS,7.0,No French,8000,40081,13498,Employer,0,0,0,1,0,0,0,1,1,0.1376,0.8,84.06
35,China,UK,Married,0,Bachelor's,Computer Science,1,4,1,Self-employed,TEER 0,0,0,0,IELTS,8.2,Intermediate,82636,77923,6173,Family,0,0,1,0,0,0,1,0,1,0.0747,0.2,100.0
18,India,India,Single,3,Bachelor's,Computer Science,1,0,0,Employed,TEER 1,1,1,62030,IELTS,8.3,Intermediate,20550,32976,16449,Other,0,0,0,0,0,0,0,1,1,0.1992,0.0,71.02
31,Nigeria,Brazil,Single,3,Bachelor's,Other,1,6,3,Employed,TEER 2,0,0,0,IELTS,9.2,Advanced,55553,5619,12942,Self,1,0,0,0,0,0,0,1,0,0.233,0.4286,50.68
19,Nigeria,UAE,Divorced,0,Master's,Information Technology,1,0,0,Employed,TEER 2,1,1,73967,IELTS,9.0,No French,75213,5317,2589,Employer,0,0,0,0,1,0,0,1,0,0.0174,0.0,66.42
45,India,Brazil,Single,0,Bachelor's,Computer Science,1,3,0,Employed,TEER 0,1,1,53937,IELTS,6.7,No French,47951,35881,7956,Self,0,1,0,0,0,0,0,1,1,0.0781,0.0,100.0
47,France,UK,Married,2,Diploma,Computer Science,1,5,3,Employed,TEER 3,1,1,93777,IELTS,7.3,No French,32991,9062,59,Self,0,0,0,0,0,0,0,1,0,0.0005,0.5,51.29
55,USA,Canada,Married,3,Diploma,Healthcare,1,8,3,Unemployed,TEER 3,1,0,65584,IELTS,8.5,No French,16479,17820,4034,Self,1,0,0,0,0,0,0,1,0,0.0492,0.3333,52.89
21,Brazil,India,Married,0,Bachelor's,Business,1,1,0,Employed,TEER 1,1,1,45047,IELTS,9.2,No French,16199,96898,2174,Self,1,0,0,1,0,0,0,1,1,0.0355,0.0,100.0
18,Nigeria,Philippines,Single,0,Master's,Information Technology,0,0,0,Employed,TEER 1,0,0,0,CELPIP,6.8,No French,52533,45857,22131,Family,0,0,0,1,0,0,0,1,1,0.4213,0.0,100.0
25,Nigeria,UAE,Single,1,Bachelor's,Computer Science,1,2,2,Employed,TEER 0,0,0,0,CELPIP,7.3,No French,74019,49866,4158,Self,0,1,0,0,0,0,0,0,1,0.0562,0.6667,100.0
46,Brazil,Nigeria,Single,1,Master's,Information Technology,1,7,7,Employed,TEER 1,1,1,100626,IELTS,9.1,No French,37090,52290,8492,Employer,0,0,0,0,0,0,0,1,1,0.0617,0.875,100.0
56,China,UK,Married,0,Master's,Computer Science,1,6,3,Self-employed,TEER 1,1,1,81370,IELTS,6.9,No French,33885,27159,10533,Self,1,0,0,1,0,0,0,1,1,0.0914,0.4286,96.41
20,India,Brazil,Married,2,Diploma,Computer Science,0,0,0,Self-employed,TEER 2,1,1,108412,IELTS,7.4,No French,58949,37057,11869,Employer,1,0,0,0,1,0,0,1,1,0.0709,0.0,100.0
49,Nigeria,Philippines,Single,0,High School,Engineering,0,6,0,Employed,TEER 1,0,0,0,IELTS,9.1,No French,31281,14116,10647,Self,1,0,1,0,0,0,0,0,1,0.3404,0.0,63.19
27,USA,USA,Married,0,Diploma,Information Technology,1,4,0,Self-employed,TEER 2,0,0,0,IELTS,8.7,No French,50489,164676,2730,Family,1,0,0,0,0,0,0,1,1,0.0541,0.0,100.0
27,Nigeria,China,Married,0,Bachelor's,Engineering,1,6,6,Employed,TEER 0,1,1,140471,CELPIP,6.5,No French,45836,11199,9268,Self,1,1,0,0,0,0,0,1,0,0.0497,0.8571,67.01
36,India,India,Single,0,Diploma,Information Technology,1,10,3,Employed,TEER 0,1,1,85832,IELTS,6.8,Basic,36810,25290,6370,Self,0,0,0,0,0,0,0,1,1,0.0519,0.2727,94.1
51,USA,China,Married,0,Bachelor's,Finance,1,4,3,Employed,TEER 0,0,0,0,CELPIP,6.9,No French,44689,11284,7277,Family,0,0,0,0,0,0,0,0,0,0.1628,0.6,65.04
50,India,UK,Married,0,Bachelor's,Finance,1,3,1,Self-employed,TEER 0,1,0,93257,CELPIP,9.2,Basic,80263,5971,6,Self,0,0,0,0,0,0,0,1,0,0.0,0.25,70.13
40,Philippines,USA,Single,0,Bachelor's,Engineering,0,0,0,Employed,TEER 1,1,1,46714,IELTS,9.5,No French,57090,23959,2390,Self,0,0,0,0,0,0,0,1,1,0.023,0.0,99.74
45,India,USA,Single,0,Diploma,Information Technology,1,8,3,Employed,TEER 2,1,0,90887,IELTS,8.6,No French,66850,13898,21352,Family,0,0,0,0,0,0,0,0,1,0.1354,0.3333,80.02
49,Philippines,USA,Married,0,Bachelor's,Information Technology,1,3,0,Employed,TEER 2,0,0,0,IELTS,7.4,No French,26626,24879,2740,Self,0,0,0,0,0,0,0,0,1,0.1029,0.0,88.36
24,UK,Nigeria,Common-Law,4,Bachelor's,Engineering,1,4,2,Employed,TEER 1,0,0,0,IELTS,5.5,Intermediate,66918,23449,4610,Self,1,0,0,0,1,0,0,1,0,0.0689,0.4,76.08
46,Nigeria,UK,Married,0,Bachelor's,Business,1,5,5,Unemployed,TEER 2,0,0,0,IELTS,8.3,No French,57780,22536,1652,Self,0,1,0,1,0,0,0,1,1,0.0286,0.8333,96.83
25,India,Canada,Married,0,Master's,Engineering,0,3,0,Employed,TEER 1,0,0,0,No Test,4.6,No French,15008,6289,1193,Self,0,0,1,0,0,0,0,0,0,0.0795,0.0,43.53
18,Pakistan,China,Married,1,Diploma,Business,1,0,0,Employed,TEER 1,1,1,56607,CELPIP,8.0,No French,55795,17503,1872,Family,0,0,0,0,0,0,0,1,1,0.0167,0.0,77.5
